seq,env,resource_kind,benchmark_id,scenario_name,transition_class,state_before,to_object_id,actual_ms,static_ms,latest_ms,fifo5_mean_ms,fifo5_median_ms,oracle_policy,oracle_abs_error_ms,recommended_policy,recommended_abs_error_ms,regret_ms,decision_changed,rolling_lookback,action_history_depth,kind_history_depth,active_window_level
7174,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marko-js__marko.24b9402c:root,142.783616,0.7166815,143.171893,147.4431596,147.298081,latest,0.3882770000000164,latest,0.3882770000000164,0.0,False,100,5,5,action
7175,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marko-js__marko.24b9402c:root,259.676949,0.7166815,268.331847,264.53019559999996,266.726539,fifo5_mean,4.853246599999977,latest,8.654898000000003,3.8016514000000257,False,100,5,5,action
7176,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marko-js__marko.24b9402c:root,145.242844,0.7166815,142.783616,146.18859179999998,146.944048,fifo5_mean,0.9457477999999924,latest,2.459227999999996,1.5134802000000036,False,100,5,5,action
7177,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,154.615148,44.634718,0.031448,80.050562,1.075879,fifo5_mean,74.564586,latest,154.5837,80.01911399999999,False,100,0,5,kind
7178,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.038065,44.634718,154.615148,110.7584158,154.615148,static,44.596652999999996,latest,154.57708300000002,109.98043000000001,False,100,0,5,kind
7179,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,157.049549,44.634718,0.038065,70.1992074,0.967425,fifo5_mean,86.85034160000001,latest,157.01148400000002,70.16114240000002,False,100,1,5,kind
7180,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.035703,44.634718,157.049549,101.4156322,154.615148,static,44.599015,latest,157.013846,112.41483099999999,False,100,1,5,kind
7181,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,159.717162,44.634718,0.035703,62.35398260000001,0.038065,fifo5_mean,97.36317939999999,latest,159.681459,62.3182796,False,100,2,5,kind
7182,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.036321,44.634718,159.717162,94.2911254,154.615148,static,44.598397,latest,159.68084100000002,115.08244400000001,False,100,2,5,kind
7183,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,157.908862,44.634718,0.036321,63.37536,0.038065,fifo5_mean,94.533502,latest,157.872541,63.339039000000014,False,100,3,5,kind
7184,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.036108,44.634718,157.908862,94.94951940000001,157.049549,static,44.59861,latest,157.872754,113.27414399999998,False,100,3,5,kind
7185,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,145.004118,44.634718,0.036108,63.5468312,0.036321,fifo5_mean,81.4572868,latest,144.96801,63.51072319999999,False,100,4,5,kind
7186,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.036013,44.634718,145.004118,92.5405142,145.004118,static,44.598705,latest,144.968105,100.36940000000001,False,100,4,5,kind
7187,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,140.285863,44.634718,145.004118,154.85896780000002,157.049549,latest,4.718254999999999,latest,4.718254999999999,0.0,False,100,5,5,action
7188,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.036981,44.634718,0.036013,0.036442,0.036108,fifo5_mean,0.0005389999999999978,latest,0.0009679999999999966,0.0004289999999999988,False,100,5,5,action
7189,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,140.568484,44.634718,140.285863,151.9931108,157.049549,latest,0.282621000000006,latest,0.282621000000006,0.0,False,100,5,5,action
7190,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa,0.037134,44.634718,0.036981,0.0362252,0.036108,latest,0.00015300000000000036,latest,0.00015300000000000036,0.0,False,100,5,5,action
7191,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,125.511874,0.7166815,145.242844,191.8414298,145.242844,latest,19.730969999999985,latest,19.730969999999985,0.0,False,100,0,5,kind
7192,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,41.86456,0.7166815,125.511874,188.30942599999997,145.242844,static,41.1478785,latest,83.64731400000001,42.49943550000001,False,100,0,5,kind
7193,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,122.925842,0.7166815,41.86456,143.0159686,142.783616,fifo5_median,19.857773999999992,latest,81.061282,61.203508000000014,False,100,1,5,kind
7194,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,47.363022,0.7166815,122.925842,139.04441379999997,125.511874,static,46.6463405,latest,75.56282,28.9164795,False,100,1,5,kind
7195,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,124.164943,0.7166815,47.363022,96.5816284,122.925842,fifo5_median,1.239100999999991,latest,76.801921,75.56282,False,100,2,5,kind
7196,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,43.70482,0.7166815,124.164943,92.3660482,122.925842,static,42.9881385,latest,80.460123,37.4719845,False,100,2,5,kind
7197,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,120.988091,0.7166815,43.70482,76.00463740000001,47.363022,fifo5_mean,44.98345359999999,latest,77.283271,32.29981740000001,False,100,3,5,kind
7198,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,43.707118,0.7166815,120.988091,91.82934359999999,120.988091,static,42.9904365,latest,77.28097299999999,34.29053649999999,False,100,3,5,kind
7199,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,117.100896,0.7166815,43.707118,75.9855988,47.363022,fifo5_mean,41.1152972,latest,73.393778,32.2784808,False,100,4,5,kind
7200,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,44.640184,0.7166815,117.100896,89.9331736,117.100896,static,43.9235025,latest,72.460712,28.537209500000003,False,100,4,5,kind
7201,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,118.44199,0.7166815,117.100896,122.1383292,122.925842,latest,1.3410939999999982,latest,1.3410939999999982,0.0,False,100,5,5,action
7202,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,44.708684,0.7166815,44.640184,44.2559408,43.707118,latest,0.06850000000000023,latest,0.06850000000000023,0.0,False,100,5,5,action
7203,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:marmelab__react-admin.823caa0b:root,121.885319,0.7166815,118.44199,120.7243524,120.988091,fifo5_median,0.8972279999999984,latest,3.4433289999999914,2.546100999999993,False,100,5,5,action
7204,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-RESET,discard-private-source-tree,dirty_reset,dirty_reset,source_overlay:marmelab__react-admin.823caa0b:root,34.06623,0.7166815,44.708684,44.8247656,44.640184,fifo5_median,10.573954,latest,10.642454,0.06850000000000023,False,100,5,5,action
7205,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,44.343261,120.294782,21.710798,22.846081599999998,21.460056,fifo5_mean,21.4971794,latest,22.632462999999998,1.1352835999999975,False,100,0,5,kind
7206,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.004925,120.294782,44.343261,29.334585600000004,21.710798,fifo5_median,10.705873,latest,33.338336,22.632462999999998,False,100,0,5,kind
7207,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,21.128771,120.294782,11.004925,27.2435594,21.710798,fifo5_median,0.5820270000000001,latest,10.123846,9.541819,False,100,0,5,kind
7208,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,42.636647,120.294782,21.128771,22.0097144,21.128771,fifo5_mean,20.626932600000004,latest,21.507876000000003,0.8809433999999996,False,100,1,5,kind
7209,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.886478,120.294782,42.636647,28.164880399999998,21.710798,fifo5_median,9.82432,latest,30.750169000000003,20.925849000000003,False,100,1,5,kind
7210,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,21.538082,120.294782,11.886478,26.2000164,21.128771,fifo5_median,0.40931099999999887,latest,9.651603999999999,9.242293,False,100,1,5,kind
7211,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,45.376606,120.294782,21.538082,21.638980600000004,21.128771,fifo5_mean,23.7376254,latest,23.838524000000003,0.10089860000000428,False,100,2,5,kind
7212,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.593864,120.294782,45.376606,28.513316800000002,21.538082,fifo5_median,9.944218,latest,33.782742,23.838524,False,100,2,5,kind
7213,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,21.00213,120.294782,11.593864,26.6063354,21.538082,fifo5_median,0.5359519999999982,latest,9.408266000000001,8.872314000000003,False,100,2,5,kind
7214,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,42.395755,120.294782,21.00213,22.279432,21.00213,fifo5_mean,20.116323,fifo5_mean,20.116323,0.0,True,100,3,5,kind
7215,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.901757,120.294782,42.395755,28.3812874,21.538082,fifo5_median,9.636325,fifo5_mean,16.4795304,6.843205400000002,False,100,3,5,kind
7216,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,19.512768,120.294782,11.901757,26.454022400000003,21.00213,fifo5_median,1.4893619999999999,fifo5_mean,6.941254400000002,5.451892400000002,False,100,3,5,kind
7217,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,40.519262,120.294782,19.512768,21.2812548,19.512768,fifo5_mean,19.2380072,latest,21.006493999999996,1.768486799999998,True,100,4,5,kind
7218,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.450958,120.294782,40.519262,27.0663344,21.00213,fifo5_median,9.551172000000001,latest,29.068303999999998,19.517131999999997,False,100,4,5,kind
7219,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,19.40568,120.294782,11.450958,25.156100000000002,19.512768,fifo5_median,0.10708800000000096,latest,7.954722,7.847633999999999,False,100,4,5,kind
7220,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,39.381395,120.294782,40.519262,43.0543062,42.636647,latest,1.137867,fifo5_mean,3.6729112000000015,2.5350442000000015,True,100,5,5,action
7221,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.202435,120.294782,11.450958,11.5675964,11.593864,latest,0.2485230000000005,fifo5_mean,0.36516139999999986,0.11663839999999936,False,100,5,5,action
7222,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,19.470576,120.294782,19.40568,20.5174862,21.00213,latest,0.06489600000000095,fifo5_mean,1.0469101999999992,0.9820141999999983,False,100,5,5,action
7223,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-CREATE,docker-create-from-local-image,artifact_cold,artifact_cold,rootfs:node_20-bullseye-slim,46.499616,120.294782,39.381395,42.061932999999996,42.395755,fifo5_median,4.103861000000002,fifo5_mean,4.437683000000007,0.33382200000000495,False,100,5,5,action
7224,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-ATTACH,docker-container-inspect,exact_hit,exact_hit,rootfs:node_20-bullseye-slim,11.338515,120.294782,11.202435,11.6070984,11.593864,latest,0.13607999999999976,fifo5_mean,0.2685834000000007,0.13250340000000094,False,100,5,5,action
7225,env:0fd7b54e0a2a55d4208d,rootfs,EXACT-ROOTFS-RESET,docker-container-remove,dirty_reset,dirty_reset,rootfs:node_20-bullseye-slim,22.155194,120.294782,19.470576,20.1858472,19.512768,fifo5_mean,1.9693468000000003,fifo5_mean,1.9693468000000003,0.0,False,100,5,5,action
7226,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,33.507949,44.634718,0.037134,56.192895,0.037134,static,11.126768999999996,fifo5_mean,22.684945999999997,11.558177,False,100,0,5,kind
7227,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.029148,44.634718,33.507949,62.8872822,33.507949,latest,33.478801000000004,fifo5_mean,62.8581342,29.379333199999998,False,100,0,5,kind
7228,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,35.061585,44.634718,0.029148,34.8359392,0.037134,fifo5_mean,0.22564580000000234,fifo5_mean,0.22564580000000234,0.0,False,100,1,5,kind
7229,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.028353,44.634718,35.061585,41.840860000000006,33.507949,fifo5_median,33.479596,fifo5_mean,41.812507000000004,8.332911000000003,False,100,1,5,kind
7230,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,33.260409,44.634718,0.028353,13.7328338,0.037134,static,11.374308999999997,fifo5_mean,19.5275752,8.153266200000004,False,100,2,5,kind
7231,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.024466,44.634718,33.260409,20.377488800000002,33.260409,fifo5_mean,20.3530228,fifo5_mean,20.3530228,0.0,False,100,2,5,kind
7232,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,32.896193,44.634718,0.024466,13.680792200000003,0.029148,static,11.738525000000003,fifo5_mean,19.215400799999994,7.476875799999991,False,100,3,5,kind
7233,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.025723,44.634718,32.896193,20.2542012,32.896193,fifo5_mean,20.2284782,fifo5_mean,20.2284782,0.0,False,100,3,5,kind
7234,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,34.227133,44.634718,0.025723,13.2470288,0.028353,static,10.407584999999997,fifo5_mean,20.9801042,10.572519200000002,False,100,4,5,kind
7235,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.027855,44.634718,34.227133,20.0867848,32.896193,fifo5_mean,20.0589298,fifo5_mean,20.0589298,0.0,False,100,4,5,kind
7236,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,33.119614,44.634718,34.227133,33.7906538,33.507949,fifo5_median,0.388335000000005,fifo5_mean,0.6710398000000026,0.28270479999999765,False,100,5,5,action
7237,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.025873,44.634718,0.027855,0.027109,0.027855,fifo5_mean,0.001236000000000001,fifo5_mean,0.001236000000000001,0.0,False,100,5,5,action
7238,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-MATERIALIZE,git-archive-materialize,artifact_cold,artifact_cold,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,33.866123,44.634718,33.119614,33.712986799999996,33.260409,fifo5_mean,0.15313620000000583,fifo5_mean,0.15313620000000583,0.0,False,100,5,5,action
7239,env:0fd7b54e0a2a55d4208d,repo_baseline,EXACT-REPO-ATTACH,source-tree-readiness,exact_hit,exact_hit,repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4,0.0243,44.634718,0.025873,0.026454,0.025873,latest,0.0015730000000000015,fifo5_mean,0.0021539999999999997,0.0005809999999999982,False,100,5,5,action
7240,env:0fd7b54e0a2a55d4208d,source_overlay,EXACT-SOURCE-MATERIALIZE,directory-copy-reflink-auto,artifact_cold,artifact_cold,source_overlay:mholt__PapaParse.b10b87ef:root,23.72976,0.7166815,34.06623,72.7484814,44.708684,latest,10.336469999999998,fifo5_mean,49.018721400000004,38.682251400000006,False,100,0,5,kind
